weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,hyperparameter_setting_id,kFold_id,Full precision,Post minmaxQ,Post quantileQ,Pre minmaxQ,Pre quantileQ,SoftQ,HardQ,Bitwise softQ,Bitwise hardQ,val_loss_hard_bitwise_minmax_mlp,val_loss_hard_bitwise_quantile_mlp,Train full precision,Train pre minmaxQ,Train pre quantileQ,Train SoftQ,Train Bitwise softQ,train_loss_hard_bitwise_minmax_mlp,train_loss_hard_bitwise_quantile_mlp,bits,dataset,Full precision_avg,Post minmaxQ_avg,Post quantileQ_avg,Pre minmaxQ_avg,Pre quantileQ_avg,SoftQ_avg,HardQ_avg,Bitwise softQ_avg,Bitwise hardQ_avg,Full precision_min,Post minmaxQ_min,Post quantileQ_min,Pre minmaxQ_min,Pre quantileQ_min,SoftQ_min,HardQ_min,Bitwise softQ_min,Bitwise hardQ_min,Full precision_avg_by_hyperparam,Post minmaxQ_avg_by_hyperparam,Post quantileQ_avg_by_hyperparam,Pre minmaxQ_avg_by_hyperparam,Pre quantileQ_avg_by_hyperparam,SoftQ_avg_by_hyperparam,HardQ_avg_by_hyperparam,Bitwise softQ_avg_by_hyperparam,Bitwise hardQ_avg_by_hyperparam,Full precision_min_by_hyperparam,Post minmaxQ_min_by_hyperparam,Post quantileQ_min_by_hyperparam,Pre minmaxQ_min_by_hyperparam,Pre quantileQ_min_by_hyperparam,SoftQ_min_by_hyperparam,HardQ_min_by_hyperparam,Bitwise softQ_min_by_hyperparam,Bitwise hardQ_min_by_hyperparam
0.0,0.001,5,8192,70,0.001,27,7,,,,,0.0124078831929517,,,,,,,,,0.0135748921573965,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.02129339630237629,,,,,,,,,0.0065481523725841,,,,
0.0,0.001,5,8192,70,0.001,27,8,,,,,0.0158894801626733,,,,,,,,,0.0096337257793136,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.02129339630237629,,,,,,,,,0.0065481523725841,,,,
0.0,0.001,5,8192,70,0.001,27,9,,,,,0.015110646611439,,,,,,,,,0.0118866752235072,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.02129339630237629,,,,,,,,,0.0065481523725841,,,,
0.0,0.0001,5,512,50,0.001,28,0,,,,,0.0090821013222203,,,,,,,,,0.002881878467651,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,1,,,,,0.0070935939152708,,,,,,,,,0.0026147205425955,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,2,,,,,0.0068973607685939,,,,,,,,,0.0025582216419827,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,3,,,,,0.0060376262725249,,,,,,,,,0.0025484296819651,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,4,,,,,0.0066913588201267,,,,,,,,,0.0025910069160482,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,5,,,,,0.0070715584473586,,,,,,,,,0.0026693542495908,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,6,,,,,0.0079976777717667,,,,,,,,,0.0030375690181173,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,7,,,,,0.0092846953081326,,,,,,,,,0.0025340415073978,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,8,,,,,0.007210071639795,,,,,,,,,0.0026741488045766,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,5,512,50,0.001,28,9,,,,,0.0075674929182257,,,,,,,,,0.002718053461057,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00749335371840152,,,,,,,,,0.0060376262725249,,,,
0.0,0.0001,6,8192,30,0.0001,29,0,,,,,0.0151400490533233,,,,,,,,,0.006535152997365,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,1,,,,,0.0071608296905954,,,,,,,,,0.006628064577486,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,2,,,,,0.0121839846639583,,,,,,,,,0.0057791783378514,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,3,,,,,0.0069150986484856,,,,,,,,,0.0059811695401246,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,4,,,,,0.0070309056737051,,,,,,,,,0.0061525319070628,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,5,,,,,0.0121602458683283,,,,,,,,,0.0057025686376636,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,6,,,,,0.0081152394822422,,,,,,,,,0.0067260227435469,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,7,,,,,0.0077604220346792,,,,,,,,,0.0063095014918979,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,8,,,,,0.0087814852391091,,,,,,,,,0.0058176273087441,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0,0.0001,6,8192,30,0.0001,29,9,,,,,0.0088682719577806,,,,,,,,,0.006064106709342,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00941165323122071,,,,,,,,,0.0069150986484856,,,,
0.0001,0.001,8,256,70,0.0001,30,0,,,,,0.0041673242098145,,,,,,,,,0.0049995295043724,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,1,,,,,0.0055136062968685,,,,,,,,,0.0053513449708036,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,2,,,,,0.0093845866922811,,,,,,,,,0.0049990329962205,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,3,,,,,0.0038244578836224,,,,,,,,,0.0048218975968969,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,4,,,,,0.0088959508044481,,,,,,,,,0.0052624377764432,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,5,,,,,0.0052339607020513,,,,,,,,,0.0053298892288961,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,6,,,,,0.0058737986704759,,,,,,,,,0.0051206786021151,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,7,,,,,0.0293484855394222,,,,,,,,,0.0050100917848027,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,8,,,,,0.0086663744387854,,,,,,,,,0.0052113356970378,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,8,256,70,0.0001,30,9,,,,,0.0050005642023231,,,,,,,,,0.0052045250080945,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00859091094400925,,,,,,,,,0.0038244578836224,,,,
0.0001,0.001,6,512,70,0.0001,31,0,,,,,0.0034749856414763,,,,,,,,,0.0047352199683504,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,1,,,,,0.0056410598417482,,,,,,,,,0.0041444999978457,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,2,,,,,0.0099734986740115,,,,,,,,,0.0050141400673572,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,3,,,,,0.0063025680137798,,,,,,,,,0.0045419085627038,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,4,,,,,0.0042396263574789,,,,,,,,,0.0041988642605514,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,5,,,,,0.0049997315733905,,,,,,,,,0.0049618873569438,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,6,,,,,0.0040827890686494,,,,,,,,,0.004501855191455,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,7,,,,,0.0035140993514735,,,,,,,,,0.0043918905759175,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,8,,,,,0.0045557490533642,,,,,,,,,0.0043614757089766,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.001,6,512,70,0.0001,31,9,,,,,0.0048851258133685,,,,,,,,,0.0046173830197635,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00516692333887408,,,,,,,,,0.0034749856414763,,,,
0.0001,0.0001,5,1024,30,0.001,32,0,,,,,0.0068464343366621,,,,,,,,,0.0052980219527585,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,1,,,,,0.0096420909915315,,,,,,,,,0.0059146664034593,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,2,,,,,0.0061383468237819,,,,,,,,,0.0056876459932776,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,3,,,,,0.0061933272456946,,,,,,,,,0.0055916781780337,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,4,,,,,0.0080841170305288,,,,,,,,,0.0061571249386806,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,5,,,,,0.0065068224477663,,,,,,,,,0.0059075691655059,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,6,,,,,0.0071959144930077,,,,,,,,,0.0055832424634775,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,7,,,,,0.0073752397704019,,,,,,,,,0.0058372236379677,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,8,,,,,0.0094241985332286,,,,,,,,,0.0058134686480294,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0001,0.0001,5,1024,30,0.001,32,9,,,,,0.0081153762804573,,,,,,,,,0.0059155344059143,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.007552186795306071,,,,,,,,,0.0061383468237819,,,,
0.0,0.001,10,2048,50,0.0001,33,0,,,,,0.0078409419848436,,,,,,,,,0.0050088207147257,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,1,,,,,0.0052914094249309,,,,,,,,,0.0046304584807241,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,2,,,,,0.0050391741525871,,,,,,,,,0.0042333184816765,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,3,,,,,0.005434460431468,,,,,,,,,0.005942666238886,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,4,,,,,0.0112851814350538,,,,,,,,,0.004415214143456,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,5,,,,,0.0049111918554428,,,,,,,,,0.0041783122491894,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,6,,,,,0.0057520597025327,,,,,,,,,0.0049093728818857,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,7,,,,,0.0071475188607317,,,,,,,,,0.0043006097893321,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,8,,,,,0.0057531222721496,,,,,,,,,0.0044785175102708,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0,0.001,10,2048,50,0.0001,33,9,,,,,0.0047901127101412,,,,,,,,,0.0050454630915933,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00632451728298814,,,,,,,,,0.0047901127101412,,,,
0.0001,0.0001,6,4096,70,0.001,35,0,,,,,0.0048271459404771,,,,,,,,,0.003401961285557,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,1,,,,,0.0033209723769687,,,,,,,,,0.0032438051265974,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,2,,,,,0.0031457265712353,,,,,,,,,0.0029382388639336,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,3,,,,,0.0093930353688304,,,,,,,,,0.0031648019846875,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,4,,,,,0.0044462893346095,,,,,,,,,0.0031750507227044,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,5,,,,,0.0042265490567507,,,,,,,,,0.0031052014763083,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,6,,,,,0.0054293459938969,,,,,,,,,0.0033623342770927,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,7,,,,,0.0037733879636793,,,,,,,,,0.0032747464699615,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,8,,,,,0.0092741188821954,,,,,,,,,0.0033084262544791,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0001,0.0001,6,4096,70,0.001,35,9,,,,,0.0042564413804364,,,,,,,,,0.0031607554758688,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00520930128690797,,,,,,,,,0.0031457265712353,,,,
0.0,0.001,10,2048,70,0.0001,36,0,,,,,0.0075073925300354,,,,,,,,,0.0039435717265815,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,1,,,,,0.004143512903778,,,,,,,,,0.003701574759051,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,2,,,,,0.0052196514086078,,,,,,,,,0.0036460010315446,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,3,,,,,0.0060121307758156,,,,,,,,,0.0038411122419204,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,4,,,,,0.005561871849319,,,,,,,,,0.0041681698069213,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,5,,,,,0.0049322852190878,,,,,,,,,0.0041009238228891,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,6,,,,,0.0139726054866945,,,,,,,,,0.0039795117728941,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,7,,,,,0.0035434298609432,,,,,,,,,0.0038763636065756,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,8,,,,,0.0063910209961856,,,,,,,,,0.0037432247975968,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.001,10,2048,70,0.0001,36,9,,,,,0.0195981937158329,,,,,,,,,0.0034980955242644,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00768820947462998,,,,,,,,,0.0035434298609432,,,,
0.0,0.0001,8,64,70,0.001,37,0,,,,,0.0045061310132344,,,,,,,,,0.0033702311032981,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,1,,,,,0.0040111883580194,,,,,,,,,0.0035657580104181,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,2,,,,,0.0045470339899653,,,,,,,,,0.003567791347821,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,3,,,,,0.004288021526136,,,,,,,,,0.0039273755629455,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,4,,,,,0.0040870953388021,,,,,,,,,0.0034906330137221,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,5,,,,,0.0045116737386897,,,,,,,,,0.0036209663194741,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,6,,,,,0.0047524882472332,,,,,,,,,0.0037043546317327,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,7,,,,,0.0045792863994281,,,,,,,,,0.003686831546856,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,8,,,,,0.0057167345821334,,,,,,,,,0.0037372379508965,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0,0.0001,8,64,70,0.001,37,9,,,,,0.0049481425422096,,,,,,,,,0.0037555211949545,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00459477957358512,,,,,,,,,0.0040111883580194,,,,
0.0001,0.0001,8,4096,30,0.001,38,0,,,,,0.0095584519093104,,,,,,,,,0.0052327046207353,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00753465541709912,,,,,,,,,0.0048930774189597,,,,
0.0001,0.0001,8,4096,30,0.001,38,1,,,,,0.011977032417219,,,,,,,,,0.0052557437571094,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00753465541709912,,,,,,,,,0.0048930774189597,,,,
0.0001,0.0001,8,4096,30,0.001,38,2,,,,,0.0125819806034039,,,,,,,,,0.0054703834430113,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00753465541709912,,,,,,,,,0.0048930774189597,,,,
0.0001,0.0001,8,4096,30,0.001,38,3,,,,,0.0048930774189597,,,,,,,,,0.0053733597401136,,,,,7,NewFuelCar,,,,,0.20069515680097888,,,,,,,,,0.0030558101573485,,,,,,,,,0.00753465541709912,,,,,,,,,0.0048930774189597,,,,
