weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0001,0.001,6,256,30,0.001,,,,,,,,,,0.5785187071277982
0.0,0.0001,5,256,50,0.001,,,,,,,,,,0.5238739507538932
0.0,0.001,10,2048,50,0.001,,,,,,,,,,0.5438770282836187
0.0,0.001,5,256,70,0.001,,,,,,,,,,0.6102673368794578
0.0,0.0001,6,4096,30,0.0001,,,,,,,,,,0.5138209518932161
0.0,0.0001,6,2048,50,0.001,,,,,,,,,,0.6694065304029555
0.0,0.0001,5,8192,50,0.0001,,,,,,,,,,0.520884959470658
0.0,0.0001,10,2048,30,0.001,,,,,,,,,,0.5393018907024747
0.0001,0.001,10,4096,30,0.0001,,,,,,,,,,0.681008898076557
0.0001,0.0001,8,4096,50,0.0001,,,,,,,,,,0.6921469129267193
0.0001,0.0001,8,2048,70,0.001,,,,,,,,,,0.6662758787473043
0.0001,0.0001,6,8192,70,0.0001,,,,,,,,,,0.6144874621005285
0.0,0.0001,6,64,50,0.0001,,,,,,,,,,0.5026169078690665
0.0001,0.001,8,2048,50,0.0001,,,,,,,,,,0.5863671331178575
0.0,0.0001,5,2048,70,0.001,,,,,,,,,,0.5584849729424431
0.0,0.001,5,128,50,0.0001,,,,,,,,,,0.5687340029648372
0.0001,0.0001,6,512,30,0.0001,,,,,,,,,,0.4817722837130229
0.0,0.0001,8,1024,70,0.0001,,,,,,,,,,0.578375593537376
