weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,8,4096,50,0.001,,,,,,,,,,0.525558488709586
0.0001,0.001,10,8192,70,0.001,,,,,,,,,,0.6353128623394739
0.0001,0.001,6,8192,50,0.0001,,,,,,,,,,0.6210279422146934
0.0,0.001,6,8192,70,0.0001,,,,,,,,,,0.5338801301660991
0.0,0.001,5,8192,50,0.0001,,,,,,,,,,0.4953236239297049
0.0,0.001,6,2048,50,0.0001,,,,,,,,,,0.4833977548849015
0.0001,0.0001,8,64,70,0.0001,,,,,,,,,,0.5057493505023775
0.0001,0.0001,8,8192,50,0.0001,,,,,,,,,,0.5596298405102321
0.0001,0.0001,8,256,70,0.0001,,,,,,,,,,0.5236578214736212
0.0001,0.001,5,256,70,0.0001,,,,,,,,,,0.6126008956205278
0.0,0.0001,5,128,30,0.001,,,,,,,,,,0.4896562085265205
0.0001,0.0001,10,256,50,0.0001,,,,,,,,,,0.5269163052241007
0.0,0.0001,10,64,30,0.0001,,,,,,,,,,0.5977952253250849
0.0,0.0001,10,128,30,0.0001,,,,,,,,,,0.4904732987994239
0.0,0.001,5,128,30,0.0001,,,,,,,,,,0.4966271902833666
0.0001,0.0001,6,256,30,0.001,,,,,,,,,,0.47406915114039466
0.0,0.001,5,8192,30,0.0001,,,,,,,,,,0.5289341736407507
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,0.4680711967604501
0.0,0.001,6,4096,30,0.001,,,,,,,,,,0.49915686391648795
0.0001,0.001,6,128,50,0.001,,,,,,,,,,0.6150767434211004
0.0001,0.0001,8,4096,50,0.0001,,,,,,,,,,0.5589496053400493
0.0,0.001,5,8192,30,0.0001,,,,,,,,,,0.4993295172850291
0.0,0.0001,10,128,70,0.0001,,,,,,,,,,0.4775083746228899
0.0001,0.0001,10,4096,30,0.001,,,,,,,,,,0.5365919797193437
0.0001,0.0001,6,2048,70,0.0001,,,,,,,,,,0.5979866498992557
0.0001,0.001,6,2048,50,0.0001,,,,,,,,,,0.6172484712941306
0.0,0.001,10,8192,50,0.001,,,,,,,,,,0.49070136887686594
0.0001,0.0001,8,2048,70,0.001,,,,,,,,,,0.5940474541414351
0.0,0.0001,10,128,30,0.001,,,,,,,,,,0.49145759145418805
0.0001,0.0001,6,64,50,0.001,,,,,,,,,,0.5063436953794389
0.0001,0.0001,10,256,50,0.0001,,,,,,,,,,0.49622754681678044
0.0,0.001,5,8192,50,0.0001,,,,,,,,,,0.5400087365082332
0.0001,0.001,8,4096,70,0.001,,,,,,,,,,0.6356659474826994
0.0001,0.0001,10,128,30,0.0001,,,,,,,,,,0.49918458859125775
0.0,0.001,10,4096,30,0.001,,,,,,,,,,0.5946713018985021
0.0001,0.001,10,128,70,0.001,,,,,,,,,,0.6179708270799547
0.0,0.0001,6,8192,70,0.0001,,,,,,,,,,0.44287493966874625
0.0,0.0001,8,4096,30,0.0001,,,,,,,,,,0.5712177696682158
0.0,0.0001,5,128,30,0.001,,,,,,,,,,0.4861803480557033
0.0001,0.0001,6,2048,50,0.001,,,,,,,,,,0.5737740695476532
0.0001,0.0001,8,8192,70,0.001,,,,,,,,,,0.5461421197368985
0.0,0.0001,8,512,50,0.001,,,,,,,,,,0.5166656531038738
0.0001,0.0001,8,64,30,0.0001,,,,,,,,,,0.6025951376983097
0.0,0.001,6,1024,30,0.001,,,,,,,,,,0.519300578605561
0.0,0.001,5,8192,30,0.001,,,,,,,,,,0.5370095201901027
0.0001,0.0001,5,256,70,0.0001,,,,,,,,,,0.5208605031172434
0.0001,0.001,6,1024,50,0.001,,,,,,,,,,0.6403730469090598
0.0,0.001,6,1024,30,0.0001,,,,,,,,,,0.49629026083719163
0.0001,0.001,8,4096,70,0.001,,,,,,,,,,0.665051037356967
0.0001,0.0001,10,128,30,0.001,,,,,,,,,,0.5005774313495273
0.0001,0.0001,5,4096,70,0.0001,,,,,,,,,,0.5588883927890232
