weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,10,8192,70,0.001,,,,,,,,,,0.1240293372135896
0.0001,0.001,10,512,50,0.001,,,,,,,,,,0.1662049514742998
0.0001,0.001,6,256,50,0.0001,,,,,,,,,,0.1633505711188683
0.0,0.001,8,64,30,0.001,,,,,,,,,,0.11894460962368891
0.0,0.001,10,256,30,0.0001,,,,,,,,,,0.13498832950225242
0.0,0.001,10,128,30,0.001,,,,,,,,,,0.12065912576822134
0.0001,0.0001,8,8192,50,0.0001,,,,,,,,,,0.15993008349950497
0.0,0.001,5,128,50,0.0001,,,,,,,,,,0.14434019235464243
0.0001,0.0001,10,8192,30,0.0001,,,,,,,,,,0.14712355113946474
0.0001,0.0001,8,8192,70,0.0001,,,,,,,,,,0.16278670395796116
0.0,0.0001,10,4096,70,0.0001,,,,,,,,,,0.16089746734270682
0.0001,0.0001,8,8192,70,0.001,,,,,,,,,,0.1634590438925303
0.0001,0.001,6,1024,50,0.001,,,,,,,,,,0.16530309869692875
0.0,0.0001,10,128,30,0.0001,,,,,,,,,,0.11621474245419869
0.0001,0.0001,5,4096,30,0.001,,,,,,,,,,0.14737397615726178
0.0,0.0001,8,256,30,0.001,,,,,,,,,,0.13033966307456676
0.0001,0.0001,8,128,70,0.001,,,,,,,,,,0.16181742938665244
0.0001,0.0001,10,256,50,0.0001,,,,,,,,,,0.15840876492170186
0.0,0.0001,5,64,30,0.001,,,,,,,,,,0.11696298706990021
0.0001,0.0001,10,512,50,0.0001,,,,,,,,,,0.15803716572431417
0.0,0.001,5,4096,30,0.001,,,,,,,,,,0.12766068165118877
0.0001,0.0001,6,256,30,0.0001,,,,,,,,,,0.14698440421086092
0.0001,0.001,6,4096,50,0.0001,,,,,,,,,,0.16251975068679222
0.0001,0.001,6,1024,70,0.0001,,,,,,,,,,0.16347161004176505
0.0,0.0001,8,1024,70,0.001,,,,,,,,,,0.16813197812208763
0.0,0.0001,6,256,50,0.001,,,,,,,,,,0.13657217713502737
0.0001,0.0001,5,512,50,0.001,,,,,,,,,,0.15762428767406023
0.0,0.0001,6,512,70,0.001,,,,,,,,,,0.16175588197433033
0.0,0.0001,10,8192,70,0.001,,,,,,,,,,0.1596570557126632
