weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.0001,6,512,70,0.0001,,,,,,,,,,0.1091214382304595
0.0001,0.0001,6,4096,30,0.0001,,,,,,,,,,0.12102732228545042
0.0001,0.001,5,64,50,0.0001,,,,,,,,,,0.16544996213454466
0.0,0.0001,6,512,50,0.0001,,,,,,,,,,0.11169877682740871
0.0001,0.001,6,1024,50,0.0001,,,,,,,,,,0.16770151601387903
0.0001,0.0001,10,4096,50,0.001,,,,,,,,,,0.1301413526901832
0.0001,0.0001,10,64,30,0.0001,,,,,,,,,,0.1102111551624078
0.0001,0.001,5,8192,50,0.0001,,,,,,,,,,0.16654080416147526
0.0,0.0001,10,4096,30,0.0001,,,,,,,,,,0.11252794729975554
0.0001,0.0001,10,256,70,0.0001,,,,,,,,,,0.14119204191061166
0.0,0.001,5,1024,50,0.0001,,,,,,,,,,0.10362643639628703
0.0,0.0001,5,1024,50,0.001,,,,,,,,,,0.1104718542442872
0.0,0.001,10,64,50,0.0001,,,,,,,,,,0.0936330259992526
0.0001,0.001,10,8192,30,0.001,,,,,,,,,,0.16793588468661674
0.0001,0.001,6,256,70,0.0001,,,,,,,,,,0.16601543105565586
0.0,0.001,10,128,70,0.0001,,,,,,,,,,0.10332942203833506
0.0,0.0001,8,512,50,0.0001,,,,,,,,,,0.10924127778181662
0.0,0.001,6,256,30,0.0001,,,,,,,,,,0.08968994978528756
0.0001,0.001,6,256,30,0.001,,,,,,,,,,0.16598342920725162
0.0001,0.0001,6,512,70,0.001,,,,,,,,,,0.1422065528539511
0.0001,0.0001,5,128,70,0.0001,,,,,,,,,,0.1446819870517804
0.0001,0.001,10,64,50,0.0001,,,,,,,,,,0.16606325507164002
0.0001,0.001,8,4096,70,0.0001,,,,,,,,,,0.16667735393230731
0.0001,0.0001,5,4096,70,0.0001,,,,,,,,,,0.14338167710946156
0.0,0.0001,5,128,70,0.001,,,,,,,,,,0.11477324802141924
0.0001,0.0001,10,256,30,0.0001,,,,,,,,,,0.11568011681620892
0.0,0.001,6,64,50,0.001,,,,,,,,,,0.09958204466563005
0.0,0.0001,8,512,50,0.0001,,,,,,,,,,0.10959645738968482
0.0,0.0001,8,256,30,0.001,,,,,,,,,,0.10210153563664509
