weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0,0.001,6,256,50,0.001,,,,,,,,,,0.6179903390861693
0.0001,0.001,6,512,70,0.001,,,,,,,,,,0.6123086795920417
0.0,0.0001,5,2048,50,0.001,,,,,,,,,,0.5142787212417239
0.0,0.001,6,128,70,0.0001,,,,,,,,,,0.587056903612046
0.0,0.0001,8,64,70,0.001,,,,,,,,,,0.520920760574795
0.0,0.0001,10,256,30,0.0001,,,,,,,,,,0.48148415202186223
0.0001,0.001,8,256,70,0.001,,,,,,,,,,0.5685523549715678
0.0001,0.0001,8,128,50,0.001,,,,,,,,,,0.5293790740626199
0.0001,0.001,6,64,30,0.0001,,,,,,,,,,0.5650129360812051
0.0001,0.0001,8,64,30,0.001,,,,,,,,,,0.5470110660507566
0.0,0.0001,6,8192,30,0.001,,,,,,,,,,0.5363038962795621
0.0001,0.0001,10,512,70,0.0001,,,,,,,,,,0.5662313117867425
0.0,0.001,10,512,70,0.001,,,,,,,,,,0.49183947699410574
0.0001,0.0001,8,64,50,0.0001,,,,,,,,,,0.5241294758660453
0.0,0.001,8,8192,50,0.001,,,,,,,,,,0.49310509647641865
0.0,0.0001,6,256,70,0.0001,,,,,,,,,,0.5344918512162709
0.0001,0.0001,8,1024,30,0.0001,,,,,,,,,,0.4801044123513358
0.0001,0.001,8,8192,70,0.0001,,,,,,,,,,0.6162386990728832
0.0,0.001,8,4096,70,0.001,,,,,,,,,,0.47777830419086276
0.0,0.001,8,1024,70,0.001,,,,,,,,,,0.47010508463496253
0.0001,0.001,5,512,50,0.0001,,,,,,,,,,0.5754119271323794
0.0001,0.001,8,64,70,0.001,,,,,,,,,,0.5643920061134157
0.0,0.001,8,512,30,0.0001,,,,,,,,,,0.545027514298757
0.0001,0.0001,5,64,50,0.001,,,,,,,,,,0.5311309737818581
0.0,0.0001,10,8192,30,0.001,,,,,,,,,,0.526404836348125
0.0,0.001,10,128,30,0.0001,,,,,,,,,,0.513632432335899
0.0001,0.001,6,64,30,0.001,,,,,,,,,,0.6131701980318341
0.0001,0.001,10,128,70,0.001,,,,,,,,,,0.5992864398729234
0.0001,0.0001,10,8192,30,0.0001,,,,,,,,,,0.5901937740189689
0.0,0.001,10,4096,70,0.001,,,,,,,,,,0.4850595167704991
0.0001,0.001,8,64,50,0.001,,,,,,,,,,0.5749170964672452
0.0,0.001,8,128,70,0.001,,,,,,,,,,0.633516401052475
0.0001,0.0001,6,8192,30,0.0001,,,,,,,,,,0.5203388063680559
0.0001,0.0001,8,4096,50,0.0001,,,,,,,,,,0.5779958892436254
