weight_decay,learning_rate,hidden_layers,hidden_neurons,num_epochs,decrease_factor,val_loss_mlp,val_loss_hard_post_mlp,val_loss_hard_thr_post_mlp,val_loss_hard_pre_mlp,val_loss_hard_thr_pre_mlp,val_loss_soft_mlp,val_loss_soft_hard_mlp,val_loss_soft_comp_mlp,val_loss_soft_hard_comp_mlp,val_loss_hard_comp_mlp
0.0001,0.001,8,256,70,0.0001,,,,,,,,,,189.0094614740628
0.0001,0.001,10,8192,30,0.0001,,,,,,,,,,215.99166961214436
0.0,0.001,8,1024,30,0.001,,,,,,,,,,113.09727011153947
0.0,0.0001,6,128,50,0.0001,,,,,,,,,,137.4837844051532
0.0,0.0001,8,256,30,0.001,,,,,,,,,,128.32741484001502
0.0001,0.001,6,256,30,0.001,,,,,,,,,,204.2110750568447
0.0,0.0001,5,8192,30,0.0001,,,,,,,,,,110.24889419327921
0.0,0.001,10,64,50,0.0001,,,,,,,,,,137.08180806174207
0.0,0.001,5,1024,30,0.001,,,,,,,,,,117.220321769145
0.0001,0.0001,5,4096,70,0.001,,,,,,,,,,184.54829087897912
0.0,0.0001,10,4096,50,0.0001,,,,,,,,,,103.97030577019079
0.0,0.001,8,8192,30,0.0001,,,,,,,,,,134.6333636383512
0.0001,0.001,8,8192,30,0.0001,,,,,,,,,,197.0255215772942
0.0001,0.001,8,128,30,0.0001,,,,,,,,,,226.70564907700268
0.0,0.0001,10,256,30,0.0001,,,,,,,,,,128.9732997951223
0.0,0.001,5,128,30,0.001,,,,,,,,,,150.6819362355702
0.0001,0.0001,8,256,50,0.001,,,,,,,,,,190.51037552107627
0.0001,0.0001,10,128,30,0.001,,,,,,,,,,214.24655242464436
0.0001,0.0001,6,2048,30,0.0001,,,,,,,,,,165.39807908926437
0.0,0.001,6,128,30,0.001,,,,,,,,,,124.13842796211812
0.0001,0.001,8,4096,30,0.0001,,,,,,,,,,219.48807804620088
0.0001,0.001,10,1024,50,0.0001,,,,,,,,,,206.15626207038537
0.0,0.001,5,4096,30,0.001,,,,,,,,,,157.27468348261135
0.0001,0.001,5,64,30,0.001,,,,,,,,,,279.52153914722044
0.0001,0.0001,8,256,30,0.001,,,,,,,,,,187.94226916868294
0.0001,0.001,6,4096,30,0.0001,,,,,,,,,,248.37154012651587
0.0,0.0001,6,64,70,0.0001,,,,,,,,,,148.40512813738923
0.0001,0.001,5,256,70,0.0001,,,,,,,,,,210.25245176856197
0.0,0.0001,8,2048,70,0.001,,,,,,,,,,101.41111954646324
0.0,0.0001,8,128,70,0.001,,,,,,,,,,123.51120370893337
0.0001,0.0001,10,128,70,0.0001,,,,,,,,,,209.1155731428915
0.0001,0.001,10,128,50,0.001,,,,,,,,,,199.485345868922
0.0001,0.0001,6,256,70,0.0001,,,,,,,,,,192.58031941883598
0.0,0.0001,6,8192,30,0.0001,,,,,,,,,,128.09980853635872
0.0,0.001,5,2048,30,0.0001,,,,,,,,,,120.37585750978384
0.0001,0.0001,8,512,70,0.0001,,,,,,,,,,181.8251692359127
0.0001,0.001,8,2048,50,0.001,,,,,,,,,,201.6833267211914
0.0,0.001,5,128,50,0.001,,,,,,,,,,112.10542661752274
0.0,0.0001,6,128,30,0.0001,,,,,,,,,,141.31786656735548
0.0,0.0001,6,4096,30,0.001,,,,,,,,,,104.69625222505029
0.0,0.0001,10,256,30,0.001,,,,,,,,,,122.82771204478705
0.0,0.0001,8,1024,70,0.0001,,,,,,,,,,100.07545357319846
0.0,0.001,10,1024,70,0.001,,,,,,,,,,107.87198923594916
0.0,0.001,10,2048,30,0.001,,,,,,,,,,128.13849674054046
0.0001,0.0001,5,256,70,0.0001,,,,,,,,,,217.19790934092964
0.0001,0.0001,6,8192,30,0.0001,,,,,,,,,,175.23100667925024
0.0001,0.001,5,128,70,0.0001,,,,,,,,,,193.81270462719363
0.0,0.001,8,128,50,0.0001,,,,,,,,,,116.92070855667342
0.0001,0.001,10,512,30,0.001,,,,,,,,,,209.006411082709
0.0,0.001,5,256,70,0.001,,,,,,,,,,115.75636251648861
0.0,0.0001,10,512,70,0.001,,,,,,,,,,108.14459177273423
0.0,0.001,6,128,70,0.0001,,,,,,,,,,121.19465825095105
0.0001,0.0001,5,8192,50,0.0001,,,,,,,,,,169.17703702556554
0.0,0.0001,6,2048,50,0.001,,,,,,,,,,98.56312327598458
0.0,0.0001,6,8192,30,0.001,,,,,,,,,,107.67531824823635
0.0,0.001,8,512,70,0.001,,,,,,,,,,120.12805329507856
0.0,0.001,8,512,30,0.001,,,,,,,,,,133.48332709696754
0.0001,0.0001,10,128,50,0.0001,,,,,,,,,,228.63980034216127
0.0,0.001,10,8192,50,0.001,,,,,,,,,,126.20223429665637
0.0001,0.0001,8,128,50,0.0001,,,,,,,,,,217.99701519866488
0.0,0.0001,5,1024,50,0.001,,,,,,,,,,110.19855374008861
0.0,0.0001,8,4096,30,0.0001,,,,,,,,,,132.60151746379796
0.0,0.0001,5,64,50,0.0001,,,,,,,,,,147.83902683542735
0.0001,0.001,8,128,70,0.0001,,,,,,,,,,216.28802809074745
0.0,0.0001,8,64,70,0.001,,,,,,,,,,128.86224883349973
0.0001,0.001,6,128,70,0.0001,,,,,,,,,,210.67279519607771
0.0001,0.001,8,64,50,0.001,,,,,,,,,,196.32838417167093
0.0,0.001,8,1024,50,0.0001,,,,,,,,,,110.06154900166526
0.0001,0.001,6,8192,30,0.001,,,,,,,,,,195.68785767057048
0.0001,0.001,10,512,50,0.001,,,,,,,,,,195.27346995339465
